trip_id,start_time,end_time,headway_secs,exact_times,agency_name
weekday_P1050_P105002_4rapidkl,16:20:00,18:20:00,1200,0,Rapid KL
weekday_P1050_P105002_5rapidkl,18:40:00,20:00:00,2400,0,Rapid KL
weekday_P1060_P106002_0rapidkl,06:30:00,07:50:00,1200,0,Rapid KL
weekday_P1060_P106002_1rapidkl,08:10:00,08:50:00,1200,0,Rapid KL
weekday_P1060_P106002_2rapidkl,09:10:00,13:10:00,2400,0,Rapid KL
weekday_P1060_P106002_3rapidkl,13:30:00,13:50:00,1200,0,Rapid KL
weekday_P1060_P106002_4rapidkl,14:30:00,15:50:00,2400,0,Rapid KL
weekday_P1060_P106002_5rapidkl,16:20:00,18:20:00,1200,0,Rapid KL
weekday_P1060_P106002_6rapidkl,18:40:00,20:00:00,2400,0,Rapid KL
weekend_P1060_P106002_0rapidkl,07:00:00,20:00:00,3600,0,Rapid KL
weekday_P1080_P108002_0rapidkl,06:30:00,09:10:00,1200,0,Rapid KL
weekday_P1080_P108002_1rapidkl,09:50:00,12:30:00,2400,0,Rapid KL
weekday_P1080_P108002_2rapidkl,13:10:00,15:50:00,2400,0,Rapid KL
weekday_P1080_P108002_3rapidkl,16:20:00,18:20:00,1200,0,Rapid KL
weekday_P1080_P108002_4rapidkl,18:40:00,20:00:00,2400,0,Rapid KL
weekend_P1080_P108002_0rapidkl,07:00:00,20:00:00,3600,0,Rapid KL
weekday_P1020_P102002_0rapidkl,06:30:00,09:10:00,1200,0,Rapid KL
weekday_P1020_P102002_1rapidkl,09:50:00,13:10:00,2400,0,Rapid KL
weekday_P1020_P102002_2rapidkl,13:30:00,13:50:00,1200,0,Rapid KL
weekday_P1020_P102002_3rapidkl,14:30:00,15:50:00,2400,0,Rapid KL
weekday_P1020_P102002_4rapidkl,16:20:00,18:40:00,1200,0,Rapid KL
weekday_P1020_P102002_5rapidkl,19:20:00,20:00:00,2400,0,Rapid KL
weekend_P1020_P102002_0rapidkl,07:00:00,20:00:00,3600,0,Rapid KL
weekday_P1010_P101002_0rapidkl,06:30:00,09:00:00,600,0,Rapid KL
weekday_P1010_P101002_1rapidkl,09:30:00,16:30:00,1800,0,Rapid KL
weekday_P1010_P101002_2rapidkl,16:40:00,18:00:00,600,0,Rapid KL
weekday_P1010_P101002_3rapidkl,18:30:00,20:00:00,1800,0,Rapid KL
weekday_P1030_P103002_0rapidkl,06:30:00,09:10:00,1200,0,Rapid KL
weekday_P1030_P103002_1rapidkl,09:50:00,15:50:00,2400,0,Rapid KL
weekday_P1030_P103002_2rapidkl,16:20:00,18:40:00,1200,0,Rapid KL
weekday_P1030_P103002_3rapidkl,19:20:00,20:00:00,2400,0,Rapid KL
weekend_P1010_P101002_0rapidkl,07:00:00,20:00:00,3600,0,Rapid KL
weekday_U2548_U254802_0rapidkl,06:00:00,07:00:00,1200,0,Rapid KL
weekday_U2548_U254802_1rapidkl,07:25:00,09:30:00,1500,0,Rapid KL
weekday_U2548_U254802_2rapidkl,10:00:00,20:00:00,1800,0,Rapid KL
weekday_U2548_U254802_3rapidkl,20:45:00,23:00:00,2700,0,Rapid KL
weekend_U2548_U254802_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekend_U2548_U254802_1rapidkl,09:35:00,18:20:00,2100,0,Rapid KL
weekend_U2548_U254802_2rapidkl,19:00:00,23:00:00,3600,0,Rapid KL
weekday_T7548_T754802_0rapidkl,06:00:00,20:00:00,3600,0,Rapid KL
weekday_T7548_T754802_1rapidkl,21:15:00,22:30:00,4500,0,Rapid KL
weekday_T7548_T754802_2rapidkl,23:30:00,23:33:00,3600,0,Rapid KL
weekend_T7548_T754802_0rapidkl,06:00:00,20:00:00,3600,0,Rapid KL
weekend_T7548_T754802_1rapidkl,21:15:00,22:30:00,4500,0,Rapid KL
weekend_T7548_T754802_2rapidkl,23:30:00,23:33:00,3600,0,Rapid KL
weekday_T7538_T753802_0rapidkl,05:45:00,06:30:00,2700,0,Rapid KL
weekday_T7538_T753802_1rapidkl,07:00:00,19:00:00,1800,0,Rapid KL
weekday_T7538_T753802_2rapidkl,19:50:00,21:30:00,3000,0,Rapid KL
weekday_T7538_T753802_3rapidkl,22:30:00,23:30:00,3600,0,Rapid KL
weekday_U7718_U771802_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekday_U7718_U771802_1rapidkl,08:25:00,17:10:00,1500,0,Rapid KL
weekday_U7718_U771802_2rapidkl,17:30:00,18:30:00,1200,0,Rapid KL
weekday_U7718_U771802_3rapidkl,19:00:00,22:30:00,1800,0,Rapid KL
weekend_T5718_T571802_0rapidkl,06:00:00,06:50:00,3000,0,Rapid KL
weekend_T5718_T571802_1rapidkl,07:50:00,18:50:00,3600,0,Rapid KL
weekend_T5718_T571802_2rapidkl,19:40:00,20:30:00,3000,0,Rapid KL
weekend_T5718_T571802_3rapidkl,21:30:00,23:30:00,3600,0,Rapid KL
weekday_U5408_U540802_0rapidkl,06:00:00,08:30:00,900,0,Rapid KL
weekday_U5408_U540802_1rapidkl,08:50:00,15:50:00,1200,0,Rapid KL
weekday_U5408_U540802_2rapidkl,16:05:00,16:50:00,900,0,Rapid KL
weekday_U5408_U540802_3rapidkl,17:10:00,18:30:00,1200,0,Rapid KL
weekday_U5408_U540802_4rapidkl,19:00:00,21:00:00,1800,0,Rapid KL
weekday_U5408_U540802_5rapidkl,21:40:00,23:00:00,2400,0,Rapid KL
weekend_U5408_U540802_0rapidkl,06:00:00,07:00:00,1200,0,Rapid KL
weekend_U5408_U540802_1rapidkl,07:30:00,22:00:00,1800,0,Rapid KL
weekend_U5408_U540802_2rapidkl,23:00:00,23:03:00,3600,0,Rapid KL
weekday_U7088_U708802_0rapidkl,06:00:00,07:00:00,3600,0,Rapid KL
weekday_U7088_U708801_0rapidkl,07:15:00,08:25:00,3600,0,Rapid KL
weekday_U7088_U708802_1rapidkl,08:00:00,16:00:00,3600,0,Rapid KL
weekday_U7088_U708801_1rapidkl,09:15:00,17:15:00,3600,0,Rapid KL
weekday_U7088_U708802_2rapidkl,17:00:00,18:20:00,4800,0,Rapid KL
weekday_U7088_U708801_2rapidkl,18:30:00,19:35:00,4800,0,Rapid KL
weekday_U7088_U708802_3rapidkl,19:20:00,21:20:00,7200,0,Rapid KL
weekday_U7088_U708801_3rapidkl,20:45:00,22:30:00,7200,0,Rapid KL
weekday_U7088_U708802_4rapidkl,22:30:00,22:33:00,4200,0,Rapid KL
weekday_U7088_U708801_4rapidkl,23:30:00,23:33:00,4200,0,Rapid KL
weekday_U7088_U708801_5rapidkl,06:30:00,06:33:00,1800,0,Rapid KL
weekend_U7088_U708802_0rapidkl,06:00:00,07:00:00,3600,0,Rapid KL
weekend_U7088_U708801_0rapidkl,07:15:00,08:25:00,3600,0,Rapid KL
weekend_U7088_U708802_1rapidkl,08:00:00,16:00:00,3600,0,Rapid KL
weekend_U7088_U708801_1rapidkl,09:15:00,17:15:00,3600,0,Rapid KL
weekend_U7088_U708802_2rapidkl,17:00:00,18:20:00,4800,0,Rapid KL
weekend_U7088_U708801_2rapidkl,18:30:00,19:35:00,4800,0,Rapid KL
weekend_U7088_U708802_3rapidkl,19:20:00,21:20:00,7200,0,Rapid KL
weekend_U7088_U708801_3rapidkl,20:45:00,22:30:00,7200,0,Rapid KL
weekend_U7088_U708802_4rapidkl,22:30:00,22:33:00,4200,0,Rapid KL
weekend_U7088_U708801_4rapidkl,23:30:00,23:33:00,4200,0,Rapid KL
weekend_U7088_U708801_5rapidkl,06:30:00,06:33:00,1800,0,Rapid KL
weekday_U7538_U753802_0rapidkl,06:20:00,07:00:00,2400,0,Rapid KL
weekday_U7538_U753801_0rapidkl,08:01:00,08:46:00,2400,0,Rapid KL
weekday_U7538_U753802_1rapidkl,08:00:00,10:00:00,7200,0,Rapid KL
weekday_U7538_U753801_1rapidkl,09:46:00,11:46:00,7200,0,Rapid KL
weekday_U7538_U753802_2rapidkl,11:00:00,12:00:00,3600,0,Rapid KL
weekday_U7538_U753801_2rapidkl,12:46:00,13:46:00,3600,0,Rapid KL
weekday_U7538_U753802_3rapidkl,13:30:00,15:00:00,5400,0,Rapid KL
weekday_U7538_U753801_3rapidkl,15:16:00,16:46:00,5400,0,Rapid KL
weekday_U7538_U753802_4rapidkl,16:00:00,18:00:00,7200,0,Rapid KL
weekday_U7538_U753801_4rapidkl,17:46:00,20:01:00,7200,0,Rapid KL
weekday_U7538_U753802_5rapidkl,20:00:00,22:00:00,7200,0,Rapid KL
weekday_U7538_U753801_5rapidkl,21:51:00,21:53:00,7200,0,Rapid KL
weekend_U7538_U753802_0rapidkl,06:20:00,07:00:00,2400,0,Rapid KL
weekend_U7538_U753801_0rapidkl,08:01:00,08:46:00,2400,0,Rapid KL
weekend_U7538_U753802_1rapidkl,08:00:00,10:00:00,7200,0,Rapid KL
weekend_U7538_U753801_1rapidkl,09:46:00,11:46:00,7200,0,Rapid KL
weekend_U7538_U753802_2rapidkl,11:00:00,12:00:00,3600,0,Rapid KL
weekend_U7538_U753801_2rapidkl,12:46:00,13:46:00,3600,0,Rapid KL
weekend_U7538_U753802_3rapidkl,13:30:00,15:00:00,5400,0,Rapid KL
weekend_U7538_U753801_3rapidkl,15:16:00,16:46:00,5400,0,Rapid KL
weekend_U7538_U753802_4rapidkl,16:00:00,18:00:00,7200,0,Rapid KL
weekend_U7538_U753801_4rapidkl,17:46:00,20:01:00,7200,0,Rapid KL
weekend_U7538_U753802_5rapidkl,20:00:00,22:00:00,7200,0,Rapid KL
weekend_U7538_U753801_5rapidkl,21:51:00,21:53:00,7200,0,Rapid KL
weekday_U7548_U754802_0rapidkl,06:30:00,18:30:00,3600,0,Rapid KL
weekday_U7548_U754802_1rapidkl,20:00:00,20:03:00,5400,0,Rapid KL
weekend_U7548_U754802_0rapidkl,07:05:00,17:05:00,7200,0,Rapid KL
weekend_U7548_U754802_1rapidkl,19:15:00,19:18:00,7800,0,Rapid KL
weekday_T4068_T406802_0rapidkl,06:00:00,07:30:00,1800,0,Rapid KL
weekday_T4068_T406802_1rapidkl,08:10:00,18:10:00,2400,0,Rapid KL
weekday_T4068_T406802_2rapidkl,19:00:00,21:30:00,3000,0,Rapid KL
weekday_T4068_T406802_3rapidkl,22:30:00,22:33:00,3600,0,Rapid KL
weekend_T4068_T406802_0rapidkl,06:30:00,07:00:00,1800,0,Rapid KL
weekend_T4068_T406802_1rapidkl,08:15:00,09:00:00,2700,0,Rapid KL
weekend_T4068_T406802_2rapidkl,09:40:00,10:45:00,3900,0,Rapid KL
weekend_T4068_T406802_3rapidkl,11:45:00,12:30:00,2700,0,Rapid KL
weekend_T4068_T406802_4rapidkl,13:30:00,15:30:00,3600,0,Rapid KL
weekend_T4068_T406802_5rapidkl,16:15:00,17:00:00,2700,0,Rapid KL
weekend_T4068_T406802_6rapidkl,18:00:00,19:30:00,5400,0,Rapid KL
weekend_T4068_T406802_7rapidkl,20:30:00,21:45:00,4500,0,Rapid KL
weekend_T4068_T406802_8rapidkl,22:30:00,22:33:00,2700,0,Rapid KL
weekday_T6028_T602802_0rapidkl,06:00:00,07:00:00,3600,0,Rapid KL
weekday_T6028_T602802_1rapidkl,08:20:00,10:40:00,4200,0,Rapid KL
weekday_T6028_T602802_2rapidkl,12:00:00,15:00:00,5400,0,Rapid KL
weekday_T6028_T602802_3rapidkl,16:20:00,23:00:00,4800,0,Rapid KL
weekend_T6028_T602802_0rapidkl,06:00:00,07:00:00,3600,0,Rapid KL
weekend_T6028_T602802_1rapidkl,08:20:00,10:40:00,4200,0,Rapid KL
weekend_T6028_T602802_2rapidkl,12:00:00,15:00:00,5400,0,Rapid KL
weekend_T6028_T602802_3rapidkl,16:20:00,23:00:00,4800,0,Rapid KL
weekday_T7568_T756802_0rapidkl,06:00:00,07:10:00,4200,0,Rapid KL
weekday_T7568_T756801_0rapidkl,06:50:00,08:10:00,4200,0,Rapid KL
weekday_T7568_T756802_1rapidkl,08:30:00,09:40:00,4200,0,Rapid KL
weekday_T7568_T756801_1rapidkl,09:20:00,10:30:00,4200,0,Rapid KL
weekday_T7568_T756802_2rapidkl,11:00:00,12:10:00,4200,0,Rapid KL
weekday_T7568_T756801_2rapidkl,11:50:00,13:05:00,4200,0,Rapid KL
weekday_T7568_T756802_3rapidkl,13:20:00,16:00:00,4800,0,Rapid KL
weekday_T7568_T756801_3rapidkl,14:10:00,16:50:00,4800,0,Rapid KL
weekday_T7568_T756802_4rapidkl,17:10:00,18:30:00,4800,0,Rapid KL
weekday_T7568_T756801_4rapidkl,18:10:00,19:25:00,4800,0,Rapid KL
weekday_T7568_T756802_5rapidkl,19:40:00,19:43:00,1800,0,Rapid KL
weekday_T7568_T756801_5rapidkl,20:30:00,20:33:00,1800,0,Rapid KL
weekday_T7568_T756802_6rapidkl,22:00:00,22:03:00,1800,0,Rapid KL
weekday_T7568_T756801_7rapidkl,06:00:00,06:03:00,1800,0,Rapid KL
weekend_T7568_T756802_0rapidkl,07:10:00,09:40:00,9000,0,Rapid KL
weekend_T7568_T756801_0rapidkl,08:10:00,10:30:00,9000,0,Rapid KL
weekend_T7568_T756802_1rapidkl,12:10:00,14:40:00,9000,0,Rapid KL
weekend_T7568_T756801_1rapidkl,13:05:00,15:30:00,9000,0,Rapid KL
weekend_T7568_T756802_2rapidkl,17:10:00,19:40:00,9000,0,Rapid KL
weekend_T7568_T756801_2rapidkl,18:10:00,20:30:00,9000,0,Rapid KL
weekend_T7568_T756802_3rapidkl,22:00:00,22:03:00,8400,0,Rapid KL
weekend_T7568_T756801_4rapidkl,06:00:00,06:03:00,4200,0,Rapid KL
weekend_T7538_T753802_0rapidkl,05:45:00,07:00:00,4500,0,Rapid KL
weekend_T7538_T753802_1rapidkl,08:00:00,19:00:00,3600,0,Rapid KL
weekend_T7538_T753802_2rapidkl,19:50:00,21:30:00,3000,0,Rapid KL
weekend_T7538_T753802_3rapidkl,22:30:00,23:30:00,3600,0,Rapid KL
weekend_U7718_U771802_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekend_U7718_U771802_1rapidkl,08:25:00,17:10:00,1500,0,Rapid KL
weekend_U7718_U771802_2rapidkl,17:30:00,18:30:00,1200,0,Rapid KL
weekend_U7718_U771802_3rapidkl,19:00:00,22:30:00,1800,0,Rapid KL
weekday_T5718_T571802_0rapidkl,06:00:00,12:00:00,1800,0,Rapid KL
weekday_T5718_T571802_1rapidkl,12:40:00,15:20:00,2400,0,Rapid KL
weekday_T5718_T571802_2rapidkl,15:50:00,18:20:00,1800,0,Rapid KL
weekday_T5718_T571802_3rapidkl,19:00:00,22:20:00,3000,0,Rapid KL
weekday_T5718_T571802_4rapidkl,23:30:00,23:33:00,3600,0,Rapid KL
weekday_U3030_U303002_0rapidkl,05:30:00,07:00:00,600,0,Rapid KL
weekday_U3030_U303002_1rapidkl,07:15:00,09:00:00,900,0,Rapid KL
weekday_U3030_U303002_2rapidkl,09:20:00,12:00:00,1200,0,Rapid KL
weekday_U3030_U303002_3rapidkl,12:30:00,13:30:00,1800,0,Rapid KL
weekday_U3030_U303002_4rapidkl,13:50:00,14:30:00,1200,0,Rapid KL
weekday_U3030_U303002_5rapidkl,14:45:00,15:00:00,900,0,Rapid KL
weekday_U3030_U303002_6rapidkl,15:20:00,16:00:00,1200,0,Rapid KL
weekday_U3030_U303002_7rapidkl,16:15:00,17:00:00,900,0,Rapid KL
weekday_U3030_U303002_8rapidkl,17:30:00,19:00:00,1800,0,Rapid KL
weekday_U3030_U303002_9rapidkl,19:40:00,21:00:00,2400,0,Rapid KL
weekday_U3030_U303002_10rapidkl,21:30:00,22:30:00,1800,0,Rapid KL
weekend_U3030_U303002_0rapidkl,05:30:00,07:10:00,1500,0,Rapid KL
weekend_U3030_U303002_1rapidkl,07:30:00,09:10:00,1500,0,Rapid KL
weekend_U3030_U303002_2rapidkl,09:40:00,10:30:00,1500,0,Rapid KL
weekend_U3030_U303002_3rapidkl,11:00:00,19:00:00,1800,0,Rapid KL
weekend_U3030_U303002_4rapidkl,19:40:00,21:00:00,2400,0,Rapid KL
weekend_U3030_U303002_5rapidkl,21:45:00,22:30:00,2700,0,Rapid KL
weekday_S0040_S004002_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekday_S0040_S004001_0rapidkl,06:29:00,06:51:00,1200,0,Rapid KL
weekday_S0040_S004002_1rapidkl,06:40:00,07:40:00,1200,0,Rapid KL
weekday_S0040_S004001_1rapidkl,07:21:00,08:21:00,1200,0,Rapid KL
weekday_S0040_S004002_2rapidkl,08:10:00,08:30:00,1200,0,Rapid KL
weekday_S0040_S004001_2rapidkl,08:46:00,09:06:00,1200,0,Rapid KL
weekday_S0040_S004002_3rapidkl,09:00:00,12:00:00,1800,0,Rapid KL
weekday_S0040_S004001_3rapidkl,09:31:00,12:31:00,1800,0,Rapid KL
weekday_S0040_S004002_4rapidkl,12:30:00,14:00:00,1800,0,Rapid KL
weekday_S0040_S004001_4rapidkl,13:06:00,14:36:00,1800,0,Rapid KL
weekday_S0040_S004002_5rapidkl,14:30:00,16:30:00,1800,0,Rapid KL
weekday_S0040_S004001_5rapidkl,15:01:00,17:01:00,1800,0,Rapid KL
weekday_S0040_S004002_6rapidkl,17:00:00,18:30:00,1800,0,Rapid KL
weekday_S0040_S004001_6rapidkl,17:36:00,19:06:00,1800,0,Rapid KL
weekday_S0040_S004002_7rapidkl,19:00:00,20:00:00,1800,0,Rapid KL
weekday_S0040_S004001_7rapidkl,19:31:00,20:31:00,1800,0,Rapid KL
weekday_S0040_S004002_8rapidkl,20:30:00,21:00:00,1800,0,Rapid KL
weekday_S1050_S105002_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekday_S1050_S105001_0rapidkl,06:25:00,06:50:00,1200,0,Rapid KL
weekday_S1050_S105002_1rapidkl,06:40:00,08:00:00,1200,0,Rapid KL
weekday_S1050_S105001_1rapidkl,07:10:00,08:30:00,1200,0,Rapid KL
weekday_S1050_S105002_2rapidkl,08:20:00,08:40:00,1200,0,Rapid KL
weekday_S1050_S105001_2rapidkl,09:00:00,09:15:00,1200,0,Rapid KL
weekday_S1050_S105002_3rapidkl,09:00:00,17:00:00,1800,0,Rapid KL
weekday_S1050_S105001_3rapidkl,09:40:00,17:40:00,1800,0,Rapid KL
weekday_S1050_S105002_4rapidkl,17:30:00,17:55:00,1800,0,Rapid KL
weekday_S1050_S105002_5rapidkl,18:00:00,18:30:00,1800,0,Rapid KL
weekday_S1050_S105001_5rapidkl,18:40:00,19:15:00,1800,0,Rapid KL
weekday_S1050_S105002_6rapidkl,19:15:00,20:00:00,2700,0,Rapid KL
weekday_S1050_S105001_6rapidkl,20:00:00,20:40:00,2700,0,Rapid KL
weekday_S1050_S105002_7rapidkl,20:45:00,21:30:00,2700,0,Rapid KL
weekday_S1050_S105001_8rapidkl,06:15:00,06:35:00,1800,0,Rapid KL
weekend_S0040_S004002_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekend_S0040_S004001_0rapidkl,06:29:00,06:51:00,1200,0,Rapid KL
weekend_S0040_S004002_1rapidkl,06:40:00,07:40:00,1200,0,Rapid KL
weekend_S0040_S004001_1rapidkl,07:21:00,08:21:00,1200,0,Rapid KL
weekend_S0040_S004002_2rapidkl,08:10:00,08:30:00,1200,0,Rapid KL
weekend_S0040_S004001_2rapidkl,08:46:00,09:06:00,1200,0,Rapid KL
weekend_S0040_S004002_3rapidkl,09:00:00,12:00:00,1800,0,Rapid KL
weekend_S0040_S004001_3rapidkl,09:31:00,12:31:00,1800,0,Rapid KL
weekend_S0040_S004002_4rapidkl,12:30:00,14:00:00,1800,0,Rapid KL
weekend_S0040_S004001_4rapidkl,13:06:00,14:36:00,1800,0,Rapid KL
weekend_S0040_S004002_5rapidkl,14:30:00,16:30:00,1800,0,Rapid KL
weekend_S0040_S004001_5rapidkl,15:01:00,17:01:00,1800,0,Rapid KL
weekend_S0040_S004002_6rapidkl,17:00:00,18:30:00,1800,0,Rapid KL
weekend_S0040_S004001_6rapidkl,17:36:00,19:06:00,1800,0,Rapid KL
weekend_S0040_S004002_7rapidkl,19:00:00,20:00:00,1800,0,Rapid KL
weekend_S0040_S004001_7rapidkl,19:31:00,20:31:00,1800,0,Rapid KL
weekend_S0040_S004002_8rapidkl,20:30:00,21:00:00,1800,0,Rapid KL
weekend_S1050_S105002_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekend_S1050_S105001_0rapidkl,06:25:00,06:50:00,1200,0,Rapid KL
weekend_S1050_S105002_1rapidkl,06:40:00,08:00:00,1200,0,Rapid KL
weekend_S1050_S105001_1rapidkl,07:10:00,08:30:00,1200,0,Rapid KL
weekend_S1050_S105002_2rapidkl,08:20:00,08:40:00,1200,0,Rapid KL
weekend_S1050_S105001_2rapidkl,09:00:00,09:15:00,1200,0,Rapid KL
weekend_S1050_S105002_3rapidkl,09:00:00,17:00:00,1800,0,Rapid KL
weekend_S1050_S105001_3rapidkl,09:40:00,17:40:00,1800,0,Rapid KL
weekend_S1050_S105002_4rapidkl,17:30:00,17:55:00,1800,0,Rapid KL
weekend_S1050_S105002_5rapidkl,18:00:00,18:30:00,1800,0,Rapid KL
weekend_S1050_S105001_5rapidkl,18:40:00,19:15:00,1800,0,Rapid KL
weekend_S1050_S105002_6rapidkl,19:15:00,20:00:00,2700,0,Rapid KL
weekend_S1050_S105001_6rapidkl,20:00:00,20:40:00,2700,0,Rapid KL
weekend_S1050_S105002_7rapidkl,20:45:00,21:30:00,2700,0,Rapid KL
weekend_S1050_S105001_8rapidkl,06:15:00,06:35:00,1800,0,Rapid KL
weekday_U7508_U750802_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekday_U7508_U750801_0rapidkl,07:01:00,07:25:00,1200,0,Rapid KL
weekday_U7508_U750802_1rapidkl,06:40:00,07:00:00,1200,0,Rapid KL
weekday_U7508_U750801_1rapidkl,07:45:00,08:05:00,1200,0,Rapid KL
weekday_U7508_U750802_2rapidkl,07:20:00,08:00:00,1200,0,Rapid KL
weekday_U7508_U750801_2rapidkl,08:35:00,09:15:00,1200,0,Rapid KL
weekday_U7508_U750802_3rapidkl,08:25:00,18:00:00,1500,0,Rapid KL
weekday_U7508_U750801_3rapidkl,09:40:00,19:15:00,1500,0,Rapid KL
weekday_U7508_U750802_4rapidkl,18:30:00,19:10:00,2400,0,Rapid KL
weekday_U7508_U750801_4rapidkl,19:45:00,20:05:00,2400,0,Rapid KL
weekday_U7508_U750802_5rapidkl,20:00:00,20:40:00,2400,0,Rapid KL
weekday_U7508_U750801_5rapidkl,20:40:00,21:10:00,2400,0,Rapid KL
weekday_U7508_U750802_6rapidkl,21:20:00,22:00:00,2400,0,Rapid KL
weekday_U7508_U750801_6rapidkl,21:45:00,22:30:00,2400,0,Rapid KL
weekday_U7508_U750802_7rapidkl,22:30:00,22:33:00,1800,0,Rapid KL
weekday_U7508_U750801_7rapidkl,23:30:00,23:33:00,1800,0,Rapid KL
weekday_U7508_U750801_8rapidkl,06:20:00,06:23:00,1800,0,Rapid KL
weekend_U7508_U750802_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekend_U7508_U750801_0rapidkl,07:01:00,07:25:00,1200,0,Rapid KL
weekend_U7508_U750802_1rapidkl,06:40:00,07:00:00,1200,0,Rapid KL
weekend_U7508_U750801_1rapidkl,07:45:00,08:05:00,1200,0,Rapid KL
weekend_U7508_U750802_2rapidkl,07:20:00,08:00:00,1200,0,Rapid KL
weekend_U7508_U750801_2rapidkl,08:35:00,09:15:00,1200,0,Rapid KL
weekend_U7508_U750802_3rapidkl,08:25:00,18:00:00,1500,0,Rapid KL
weekend_U7508_U750801_3rapidkl,09:40:00,19:15:00,1500,0,Rapid KL
weekend_U7508_U750802_4rapidkl,18:30:00,19:10:00,2400,0,Rapid KL
weekend_U7508_U750801_4rapidkl,19:45:00,20:05:00,2400,0,Rapid KL
weekend_U7508_U750802_5rapidkl,20:00:00,20:40:00,2400,0,Rapid KL
weekend_U7508_U750801_5rapidkl,20:40:00,21:10:00,2400,0,Rapid KL
weekend_U7508_U750802_6rapidkl,21:20:00,22:00:00,2400,0,Rapid KL
weekend_U7508_U750801_6rapidkl,21:45:00,22:30:00,2400,0,Rapid KL
weekend_U7508_U750802_7rapidkl,22:30:00,22:33:00,1800,0,Rapid KL
weekend_U7508_U750801_7rapidkl,23:30:00,23:33:00,1800,0,Rapid KL
weekend_U7508_U750801_8rapidkl,06:20:00,06:23:00,1800,0,Rapid KL
weekday_U1510_U151002_0rapidkl,06:00:00,06:30:00,1800,0,Rapid KL
weekday_U1510_U151001_0rapidkl,07:15:00,08:30:00,1800,0,Rapid KL
weekday_U1510_U151002_1rapidkl,07:00:00,07:30:00,1800,0,Rapid KL
weekday_U1510_U151001_1rapidkl,09:00:00,09:30:00,1800,0,Rapid KL
weekday_U1510_U151002_2rapidkl,09:00:00,10:30:00,5400,0,Rapid KL
weekday_U1510_U151001_2rapidkl,10:45:00,12:15:00,5400,0,Rapid KL
weekday_U1510_U151002_3rapidkl,11:15:00,12:45:00,2700,0,Rapid KL
weekday_U1510_U151001_3rapidkl,13:00:00,14:30:00,2700,0,Rapid KL
weekday_U1510_U151002_4rapidkl,14:15:00,16:30:00,2700,0,Rapid KL
weekday_U1510_U151001_4rapidkl,16:00:00,18:15:00,2700,0,Rapid KL
weekday_U1510_U151002_5rapidkl,18:00:00,19:30:00,5400,0,Rapid KL
weekday_U1510_U151001_5rapidkl,19:45:00,21:00:00,5400,0,Rapid KL
weekday_U1510_U151002_6rapidkl,20:00:00,20:30:00,1800,0,Rapid KL
weekday_U1510_U151001_6rapidkl,21:30:00,22:00:00,1800,0,Rapid KL
weekend_T2220_T222002_0rapidkl,05:30:00,08:00:00,1800,0,Rapid KL
weekend_T2220_T222002_1rapidkl,08:40:00,22:00:00,2400,0,Rapid KL
weekend_T2220_T222002_2rapidkl,22:30:00,23:00:00,1800,0,Rapid KL
weekday_T2220_T222002_0rapidkl,05:30:00,07:00:00,1800,0,Rapid KL
weekday_T2220_T222002_1rapidkl,07:40:00,09:00:00,2400,0,Rapid KL
weekday_T2220_T222002_2rapidkl,09:30:00,10:00:00,1800,0,Rapid KL
weekday_T2220_T222002_3rapidkl,10:40:00,22:00:00,2400,0,Rapid KL
weekday_T2220_T222002_4rapidkl,22:30:00,23:00:00,1800,0,Rapid KL
weekday_T2230_T223002_0rapidkl,05:40:00,09:00:00,1200,0,Rapid KL
weekday_T2230_T223002_1rapidkl,09:30:00,13:00:00,1800,0,Rapid KL
weekday_T2230_T223002_2rapidkl,13:20:00,15:00:00,1200,0,Rapid KL
weekday_T2230_T223002_3rapidkl,15:30:00,17:00:00,1800,0,Rapid KL
weekday_T2230_T223002_4rapidkl,17:20:00,20:20:00,1200,0,Rapid KL
weekday_T2230_T223002_5rapidkl,21:00:00,23:00:00,1200,0,Rapid KL
weekday_T2230_T223002_6rapidkl,23:30:00,24:00:00,1800,0,Rapid KL
weekend_T2230_T223002_0rapidkl,05:40:00,09:00:00,1200,0,Rapid KL
weekend_T2230_T223002_1rapidkl,09:30:00,13:00:00,1800,0,Rapid KL
weekend_T2230_T223002_2rapidkl,13:20:00,15:00:00,1200,0,Rapid KL
weekend_T2230_T223002_3rapidkl,15:30:00,17:00:00,1800,0,Rapid KL
weekend_T2230_T223002_4rapidkl,17:20:00,20:20:00,1200,0,Rapid KL
weekend_T2230_T223002_5rapidkl,21:00:00,23:00:00,1200,0,Rapid KL
weekend_T2230_T223002_6rapidkl,23:30:00,24:00:00,1800,0,Rapid KL
weekday_T2240_T224002_0rapidkl,06:00:00,22:30:00,1800,0,Rapid KL
weekday_T2240_T224002_1rapidkl,23:15:00,24:00:00,2700,0,Rapid KL
